V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17
107900,821,88,Sidetrack Band,1282889809,"[ATTACH]361.vB[/ATTACH]

Let's see if this works. 

Sidetrack Paul at the Vitty's of Texas gun show.",1404,visible,1,64,0,a:0:{},0,,0,0,0
107904,821,88,Sidetrack Band,1282890228,"Hey Pops! Do you know who that guy is in your avatar? It's Randall """"Tex"""" Cobb who once fought for the heavyweight title and then became an actor. I met him once. He came to see me play.",1405,visible,0,65,0,a:0:{},0,,0,0,0
107955,821,271,Pops,1282914869,"[quote=""""Sidetrack Band, post: 107904""""]Hey Pops! Do you know who that guy is in your avatar? It's Randall """"Tex"""" Cobb who once fought for the heavyweight title and then became an actor. I met him once. He came to see me play.[/QUOTE]
 
very cool...and yeah I knew or know who he is..I'm that old:cry:",1406,visible,0,66,0,a:0:{},0,,0,0,0
108317,5024,356,FCHusker,1282934437,"According to an interview last night with Aaron Green he stated that basically it is down to two schools as far as visits, that being NU and Florida State. I would like to think that would help our chances with them getting a commit from Wilder. Also states that right now he really just wants to focus on his senior season. I wish him luck! Especially this weekend as he faces off against Malcom Brown!


[url]http://nebraska.rivals.com/showmsg.asp?fid=522&tid=135980444&mid=135980444&sid=928&style=2[/url]",4254,visible,0,37,0,a:0:{},0,,0,0,0
108320,5176,268,Red Reign,1282934500,"Game on tomorrow night at 6PM CST on ESPN....:)

A chance to see Aaron Green in action....and hopefully a commit will becoming from him soon...:)

Suspect there will be a lot of discussion about Aaron's recruitment on the broadcast, and a few nice props for Nebraska...:)",4414,visible,0,0,0,a:0:{},0,,1282934819,268,1
108485,5176,323,BakNthday,1282939822,"This is one guy that I believe can be a difference maker and would/will truly ignite our O--no matter who we have as QB.  But, the thought of T Mart and Green in the same backfield would be sick.",4415,visible,0,1,0,a:0:{},0,,0,0,0
108527,5176,641,BornToBeRed,1282940997,"Thank you for the reminder, I've now got a post-it note reminder on my tv. :D I'm looking forward to seeing both Green and Brown play. I love that ESPN does this for a few schools, it's great for all involved.",4416,visible,0,2,0,a:0:{},0,,0,0,0
108579,5024,692,Huskerpilk,1282943595,"[quote=""""SBHusker, post: 108317""""]According to an interview last night with Aaron Green he stated that basically it is down to two schools as far as visits, that being NU and Florida State. I would like to think that would help our chances with them getting a commit from Wilder. Also states that right now he really just wants to focus on his senior season. I wish him luck! Especially this weekend as he faces off against Malcom Brown!


[url]http://nebraska.rivals.com/showmsg.asp?fid=522&tid=135980444&mid=135980444&sid=928&style=2[/url][/QUOTE]

 If he would just commit to NU...then he could focus on his senior season!  Brilliant on my part I think.",4255,visible,0,38,0,a:0:{},0,,0,0,0
108587,5176,667,Nsane,1282943875,"This will surely help me cope until the first college game.  

Thanks RR!",4417,visible,0,3,0,a:0:{},0,,0,0,0
108597,5176,292,huskon4ever!,1282944443,DVR will be set. Thanks!,4418,visible,0,4,0,a:0:{},0,,0,0,0
108608,5176,376,centexhusker,1282945454,"ESPN aired a game here in Temple Tx last year that featured Lache Seastrunk RB (Oregon Commit) vs David Ash QB (Texas Commit this year) 
I was at the game and the national coverage really added a lot of electricity, it was a lot of fun. Let's hope  Malcom and Aaron put on a good show :)",4419,visible,0,5,0,a:0:{},0,,0,0,0
108610,5176,508,KTexUNLfan,1282945502,Appreciate the notice because I would have missed it!  This site and all the folks who support it are absolutely amazing.  The things you pick up that you'd never know/see without it.  Many thanks to you all!,4420,visible,0,6,0,a:0:{},0,,0,0,0
108681,5024,641,BornToBeRed,1282949340,"I have no problem with him taking his time....




....As long as he makes the right decision. :huskerflag:",4256,visible,0,39,0,a:0:{},0,,0,0,0
108840,5176,121,hskrncibolo,1282961901,I MAY drive over and check this game out.,4421,visible,0,7,0,a:0:{},0,,0,0,0
108883,5176,356,FCHusker,1282964561,I hope it goes alot better than tonights blow-out and injury!,4422,visible,0,8,0,a:0:{},0,,0,0,0
108886,5176,268,Red Reign,1282964872,"That was Brion Carnes (and Touchdown Tommie's) High school alma-mater (Mantee) who put that beat down on the other team tonight (HUGE upset)...wow what a blowout...I hope we have an """"in"""" with the Manatee coach still....some serious talent on that team....

Oh and James Wilder the recent 5***** RB commit to Florida State was not real impressive for Plant tonight...







[B][/B][quote=""""SBHusker, post: 108883""""]I hope it goes alot better than tonights blow-out and injury![/QUOTE]",4423,visible,0,9,0,a:0:{},0,,1282965840,268,1
108913,5176,641,BornToBeRed,1282967437,"[quote=""""Red Reign, post: 108886""""]That was Brion Carnes (and Touchdown Tommie's) High school alma-mater (Mantee) who put that beat down on the other team tonight (HUGE upset)...wow what a blowout...I hope we have an """"in"""" with the Manatee coach still....some serious talent on that team....

Oh and James Wilder the recent 5***** RB commit to Florida State was not real impressive for Plant tonight..

[B][/B][/QUOTE]
 
What was the final? When I turned off the tv, it was 7-7... I did enjoy the 80 yard TD play on the FIRST PLAY OF THE GAME. Haha. Sheesh! :rolleyes:",4424,visible,0,10,0,a:0:{},0,,1282969326,268,1
108929,5176,268,Red Reign,1282969276,"48-10.......Mantee has a mean defense....and a great RB....

[B][/B][quote=""""BornToBeRed, post: 108913""""]What was the final? When I turned off the tv, it was 7-7... I did enjoy the 80 yard TD play on the FIRST PLAY OF THE GAME. Haha. Sheesh! :rolleyes:[/QUOTE]",4425,visible,0,11,0,a:0:{},0,,0,0,0
108937,5176,641,BornToBeRed,1282969776,"[quote=""""Red Reign, post: 108929""""]48-10.......Mantee has a mean defense....and a great RB....

[B][/B][/QUOTE]
 
Holy moly. The game that's on right now (Grant v Folsom) is even worse... 42-7 with half of the third quarter left.",4426,visible,0,12,0,a:0:{},0,,0,0,0
108945,5176,268,Red Reign,1282970510,"California schools...they play good football out here...not quite on the level of Texas as far as attendance (but who is), but big time none-the-less...

I used to visit the lake in Folsom all the time when I lived in Sacramento (just outside the city)....beautiful place....has grown a bit over the past 15 or so years...

Grant is a LA School...

[B][/B][quote=""""BornToBeRed, post: 108937""""]Holy moly. The game that's on right now (Grant v Folsom) is even worse... 42-7 with half of the third quarter left.[/QUOTE]",4427,visible,0,13,0,a:0:{},0,,0,0,0
108995,5176,256,p-ville husker,1282991753,"[quote=""""BakNthday, post: 108485""""]This is one guy that I believe can be a difference maker and would/will truly ignite our O--no matter who we have as QB.  But, the thought of T Mart and Green in the same backfield would be sick.[/QUOTE]
 
i think Jamal Turner will have a big say in that as he only had 298 yards rushing 5TD's and 114 passing and 1 TD to start the season tonight. :thumbsup: :cool:",4428,visible,0,14,0,a:0:{},0,,0,0,0
109023,5176,313,BuffSurveyor,1282997654,"Thanks, The DVR is set too.",4429,visible,0,15,0,a:0:{},0,,0,0,0
109026,5176,268,Red Reign,1282997832,"Which is saying something as mother passed away recently....:(

[B][/B][quote=""""p-ville husker, post: 108995""""]i think Jamal Turner will have a big say in that as he only had 298 yards rushing 5TD's and 114 passing and 1 TD to start the season tonight. :thumbsup: :cool:[/QUOTE]",4430,visible,0,16,0,a:0:{},0,,0,0,0
109074,5176,376,centexhusker,1283005118,"[quote=""""p-ville husker, post: 108995""""]i think Jamal Turner will have a big say in that as he only had 298 yards rushing 5TD's and 114 passing and 1 TD to start the season tonight. :thumbsup: :cool:[/QUOTE]

Oh my!!!  :D",4431,visible,0,17,0,a:0:{},0,,0,0,0
109076,5176,256,p-ville husker,1283005200,"[quote=""""centexhusker, post: 109074""""]Oh my!!!  :D[/QUOTE]
 
looks like they have no defense as they beat Crowley 56-49.",4432,visible,0,18,0,a:0:{},0,,0,0,0
109440,5176,497,SactownHusker,1283033713,"Grant is a Sacramento school as well and recent State Champs producing several big time recruits as well as their share of players that found trouble; Don and Reggie Rogers, Onterrio Smith, and Donte Stallworth. The Folsom team they crushed is/was supposed to be a top contender in NorCal.",4433,visible,0,19,0,a:0:{},0,,0,0,0
109458,5176,641,BornToBeRed,1283034872,"[quote=""""p-ville husker, post: 108995""""]i think Jamal Turner will have a big say in that as he only had 298 yards rushing 5TD's and 114 passing and 1 TD to start the season tonight. :thumbsup: :cool:[/QUOTE]
 
Taylor Mar--who??",4434,visible,0,20,0,a:0:{},0,,0,0,0
109464,5176,268,Red Reign,1283035332,"Got my cities and Grant H.S.'s mixed up....:)  Thanks....:)

I lived in Rancho Mirage for three years when I was staioned at Mather AFB (since closed as you know) as a young Lt......my first USAF assignment...loved Sacramento....:)

[B][/B][quote=""""SactownHusker, post: 109440""""]Grant is a Sacramento school as well and recent State Champs producing several big time recruits as well as their share of players that found trouble; Don and Reggie Rogers, Onterrio Smith, and Donte Stallworth. The Folsom team they crushed is/was supposed to be a top contender in NorCal.[/QUOTE]",4435,visible,0,21,0,a:0:{},0,,0,0,0
109487,5239,641,BornToBeRed,1283037043,"*Offensive Linemen Will Not Be Included*

[B]Quarterback[/B]
Bubba Starling-Gardner Edgerton KS
Will Play First Game Friday, September 3rd

Jamal Turner-Arlington Sam Houston
Rushing: 298 Yards (Unknown Carries) 5 TDs
Passing: 8/14 114 Yards, 1 TD 
[url]http://www.star-telegram.com/2010/08/28/2430157/arlington-sam-houston-holds-off.html[/url]

[B]Running Back[/B]
[B]No Current RB Commits[/B]

[B]Wide Receiver[/B]
Daniel Davie-Beatrice
12 Carries, 94 Yards, 1 TD
[url]http://journalstar.com/sports/high-school/football/article_575a0a90-b25c-11df-8e49-001cc4c002e0.html[/url]

[B]Kicker[/B]
Nikolas Sade-Wakefield High School
No Stats Posted About Game, but Wakefield won 42-28. Assuming Sade kicked all the PAT's, Sade likely had 7 XP's last night.
[url]http://www.highschoolot.com/football_friday/story/8204082/[/url]

[B]Please feel free to correct me and add on![/B]:D",4541,visible,0,0,0,a:0:{},0,,0,0,0
