key,user,unixTime,postText,time,words
109503,BornToBeRed,1283037746,"SHEESH! Another fumble, this time by the Steele QB taking the snap.

These kids must have the butterflies for the national audience.

On 3rd & 14, Brown finally gets some room to run and breaks for 11 yards. Steele goes for it on 4th and 3, Malcom Brown runs for it and comes up short.",2010-08-28T23:22:26Z,"sheesh  another fumble  this time by the steele qb taking the snap 

these kids must have the butterflies for the national audience 

on 3rd & 14  brown finally gets some room to run and breaks for 11 yards  steele goes for it on 4th and 3  malcom brown runs for it and comes up short "
109504,Huskernsooner71,1283037777,Anyone else think we might want to be recruiting this Andre Wiggins Guy.  He is a bullet to the ball and probably has 6-7 big plays already.,2010-08-28T23:22:57Z,anyone else think we might want to be recruiting this andre wiggins guy   he is a bullet to the ball and probably has 6-7 big plays already 
109506,BigRedIggy,1283037877,Wow! Texas had to be cringing there. Browns helmet comes off and Madison just kept hitting and he disappears under a pile. Came out okay but a little scary.,2010-08-28T23:24:37Z,wow  texas had to be cringing there  browns helmet comes off and madison just kept hitting and he disappears under a pile  came out okay but a little scary 
109508,BornToBeRed,1283037957," 
 
Wiggins listed as a 2* at OLB. Interested in a number of schools, including Nebraska.

 ",2010-08-28T23:25:57Z," 
 
wiggins listed as a 2* at olb  interested in a number of schools  including nebraska 

 "
109509,BigRedIggy,1283037961,Great now Greens helmet comes off,2010-08-28T23:26:01Z,great now greens helmet comes off
109512,Huskernsooner71,1283038317,"End of the 1st, Aaron Green with minimal touches so far.",2010-08-28T23:31:57Z,end of the 1st  aaron green with minimal touches so far 
109513,BornToBeRed,1283038372,"Madison leads 7-0 at the end of the first quarter, but Steele is threatening inside the twenty. Will be 3rd and 4 when they come back. 
Malcolm Brown appears to be Steele's workhorse and will likely get very high in the carry count in the game at this pace.

Edit: Slow on the draw again. ;)",2010-08-28T23:32:52Z,"madison leads 7-0 at the end of the first quarter  but steele is threatening inside the twenty  will be 3rd and 4 when they come back  
malcolm brown appears to be steele's workhorse and will likely get very high in the carry count in the game at this pace 

edit: slow on the draw again   )"
109515,BornToBeRed,1283038593,"ESPN showed the following stats:

Malcolm Brown--
First 5 carries were for 7 yards.
Next 5 were for 25.

On 3rd and 4, Brown gets the rush again but comes up short. Steele settles for the FG.

Madison still up, now 7-3.",2010-08-28T23:36:33Z,"espn showed the following stats:

malcolm brown--
first 5 carries were for 7 yards 
next 5 were for 25 

on 3rd and 4  brown gets the rush again but comes up short  steele settles for the fg 

madison still up  now 7-3 "
109520,Huskernsooner71,1283038771,"Nice 8 yard run by Green. He is quick!
7 Carries, 38 yards so far for Green.",2010-08-28T23:39:31Z,"nice 8 yard run by green  he is quick 
7 carries  38 yards so far for green "
109524,BornToBeRed,1283039012,"On 3rd and 10, HB draw to Green and he picks up 12.",2010-08-28T23:43:32Z,on 3rd and 10  hb draw to green and he picks up 12 
109528,Huskernsooner71,1283039281,"8 Carries 42 Yards now for Green.
14-3 Madison adds to the lead.",2010-08-28T23:48:01Z,"8 carries 42 yards now for green 
14-3 madison adds to the lead "
109529,BornToBeRed,1283039284,"On 3rd & Goal, Madison hands the ball off to their other back Williams for a short gain. 
4th & Goal, Madison goes for it. Madison runs a QB sneak, Touchdown.

Madison 14-3.",2010-08-28T23:48:04Z,"on 3rd & goal  madison hands the ball off to their other back williams for a short gain  
4th & goal  madison goes for it  madison runs a qb sneak  touchdown 

madison 14-3 "
109535,BornToBeRed,1283039745,"Steele attempts a fake punt, but there's a bad snap. Madison tackles for a big loss.

Madison takes over at Steele's 40.

On 1st and 10, pass downfield for gain of 15. 

New Set of Downs.

1st and 10 from Steele's 25, Aaron Green runs for a TD.

Madison now 21-3 with 4 minutes left in the first.

Aaron Green has 2 TDs in the first half so far.",2010-08-28T23:55:45Z,"steele attempts a fake punt  but there's a bad snap  madison tackles for a big loss 

madison takes over at steele's 40 

on 1st and 10  pass downfield for gain of 15  

new set of downs 

1st and 10 from steele's 25  aaron green runs for a td 

madison now 21-3 with 4 minutes left in the first 

aaron green has 2 tds in the first half so far "
109536,USMC_BugEater,1283039815,Nice vision on that TD run.,2010-08-28T23:56:55Z,nice vision on that td run 
109537,FCHusker,1283039827,Another Green td!!!,2010-08-28T23:57:07Z,another green td   
109546,BornToBeRed,1283040120," 
 
Haha. Okay, I'll see what I can do.

Malcolm Brown stuffed again, waiting to hear what his rushing stats are for the game so far. I know one thing, they're not as good as Green's. :)

Big gain by Steele on a deep pass, 43 yards to Madison's 14. 1st and 10.",2010-08-29T00:02:00Z," 
 
haha  okay  i'll see what i can do 

malcolm brown stuffed again  waiting to hear what his rushing stats are for the game so far  i know one thing  they're not as good as green's  :)

big gain by steele on a deep pass  43 yards to madison's 14  1st and 10 "
109548,BornToBeRed,1283040251,"On first down, after a delay of game penalty, hand off to Brown for 9 yards.

Brown now has 14carries for 45 yards.

 Malcolm Brown 10 yard reception TD 

21-10 Madison",2010-08-29T00:04:11Z,"on first down  after a delay of game penalty  hand off to brown for 9 yards 

brown now has 14carries for 45 yards 

 malcolm brown 10 yard reception td 

21-10 madison"
109549,Red Reign,1283040282,"Brown is big and impressive...has struggled a bit tonight however, you can see what he has and why he is so highly rated....two A+ RBs tonight....",2010-08-29T00:04:42Z,brown is big and impressive   has struggled a bit tonight however  you can see what he has and why he is so highly rated    two a+ rbs tonight    
109551,coherbie,1283040321,"awesome AG td run, nice vision + blazing speed :wow: :thumbsup:",2010-08-29T00:05:21Z,awesome ag td run  nice vision + blazing speed :wow: :thumbsup:
109555,BornToBeRed,1283040583,"Madison, facing 3rd & 8, go with another HB Draw to Aaron Green. Green breaks through for 12 and a first down.  

AG seriously looks good tonight.",2010-08-29T00:09:43Z,"madison  facing 3rd & 8  go with another hb draw to aaron green  green breaks through for 12 and a first down   

ag seriously looks good tonight "
109562,BornToBeRed,1283040915,"From AG's Rival Page:
 

Junior Year
193 Carries  1,133 Yards 5.9 Average 11 TDs
10 Reception 151 Yards 15.1 Average 3 TDs

Sophomore Year
241 Carries 2,024 Yards 8.4 Average 27 TDs
16 Receptions 215 Yards 13.4 Average 2 TDs

*In his second Varsity game, as a sophomore, AG had 9 TDs. :wow:",2010-08-29T00:15:15Z,"from ag's rival page:
 

junior year
193 carries  1 133 yards 5 9 average 11 tds
10 reception 151 yards 15 1 average 3 tds

sophomore year
241 carries 2 024 yards 8 4 average 27 tds
16 receptions 215 yards 13 4 average 2 tds

*in his second varsity game  as a sophomore  ag had 9 tds  :wow:"
109589,BornToBeRed,1283042571,"Malcolm Brown 88 yard TD run.
Absolutely AWESOME run. Breaks two tackles at the start, then Brown just tosses a DB to the ground.

Madison still up 21-17",2010-08-29T00:42:51Z,"malcolm brown 88 yard td run 
absolutely awesome run  breaks two tackles at the start  then brown just tosses a db to the ground 

madison still up 21-17"
